profile	artifact_size_bytes	fresh_group	lifecycle	warm_followup_index	logical_request_id	activation_id	action_fqen	action_revision	action_identity_sha256	terminal_success	activation_get_status	store_evidence_status	expected_rid	actual_rid	rid_status	decrypt_status	workload_status	request_payload_bytes	request_payload_sha256	payload_evidence_status	container_hostname	worker_started_this_invocation	kms_contacted	enclave_key_cache_hit	function_cache_hit	cfunc_decrypt_executed	fresh_placement_eligible	warm_reuse_eligible	analysis_eligible	quality_reason	measurement_sequence	client_start_unix_ns	client_end_unix_ns	client_elapsed_ms	activation_duration_ms	c_req_bytes	c_key_bytes	c_out_bytes	ct_bytes	worker_keypath_dur_ns	worker_wait_kms_dur_ns	kms_verify_dur_ns	kms_key_release_dur_ns	kms_total_dur_ns	quote_gen_dur_ns	worker_exec_dur_ns	worker_invoke_dur_ns	adapter_invoke_dur_ns	function_key_decap_cycles	cfunc_aes_gcm_cycles	wasm_load_cycles	wasm_instantiate_cycles	input_key_decap_cycles	input_aes_gcm_cycles	workload_core_cycles	output_kem_cycles	output_aes_gcm_cycles	function_key_decap_duration_ns	cfunc_aes_gcm_duration_ns	wasm_load_duration_ns	wasm_instantiate_duration_ns	input_key_decap_duration_ns	input_aes_gcm_duration_ns	workload_core_duration_ns	output_kem_duration_ns	output_aes_gcm_duration_ns	tsc_hz	tsc_frequency_method
asyncs	65536	11	warm_followup	4	s65536-g011-warm04	9635b6f628f24707b5b6f628f22707e0	/guest/c2_asyncs_sleep50_r340_s65536_g011	0.0.1@1784515957165	5da1845ead2bca6a674d17b1d1530888309991e220487f10aa3cfdd77b576ca9	true	200	present	1f8e961b42161feaa5cce82993b0b27b789c4f5644b6bc649cfc633a476414f5	1f8e961b42161feaa5cce82993b0b27b789c4f5644b6bc649cfc633a476414f5	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c9406862a49c	false	false	true	true	false	false	true	true	ok	245	1784516121365065245	1784516121436951400	71.886652	58	1052	263	573	65	196	0	0	0	0	0	54393610	54488545	55048955	0	0	3521116	194510	6549336	2870	135223953	566937	4726	0	0	1304154	72042	2425750	1062	50084393	209982	1750	2699921929	calibrated_monotonic_raw_20ms
asyncs	65536	11	warm_followup	5	s65536-g011-warm05	6e26d794db784377a6d794db78f3776c	/guest/c2_asyncs_sleep50_r340_s65536_g011	0.0.1@1784515957165	5da1845ead2bca6a674d17b1d1530888309991e220487f10aa3cfdd77b576ca9	true	200	present	d19b166ee9c48427662356d78686b1f9a61b1a4bc1fa8ec6cb04bf071fa11743	d19b166ee9c48427662356d78686b1f9a61b1a4bc1fa8ec6cb04bf071fa11743	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c9406862a49c	false	false	true	true	false	false	true	true	ok	246	1784516121701822069	1784516121780664210	78.842367	66	1052	263	573	65	188	0	0	0	0	0	58824466	58922757	61606504	0	0	15221328	275534	6472393	3323	135207841	602705	5289	0	0	5637691	102052	2397251	1230	50078426	223230	1958	2699921929	calibrated_monotonic_raw_20ms
asyncs	262144	11	fresh_first_use	0	s262144-g011-fresh	50c698a42bde491c8698a42bde991c40	/guest/c2_asyncs_sleep50_r340_s262144_g011	0.0.1@1784515963890	94676d86cae65f01ab34100c8c7ef7a855774d85cbfeea945d48abd0e3557f8b	true	200	present	7f736fe7cc1fabbf2c8ce5c4ca9c2fc5feb30504df1dbb5778aa82c3bbde3372	7f736fe7cc1fabbf2c8ce5c4ca9c2fc5feb30504df1dbb5778aa82c3bbde3372	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	de4aacc875a6	false	true	false	false	true	true	false	true	ok	247	1784516122044668289	1784516123348152223	1303.484096	1091	1052	263	573	65	976937217	35929852	28052950	2343238	30396630	940763924	63649815	1040877561	1049553407	11859167	593400	8430853	554124	8715817	14118	135383726	1020709	10372	4392419	219784	3122634	205237	3228180	5229	50143671	378052	3841	2699916495	calibrated_monotonic_raw_20ms
asyncs	262144	11	warm_followup	1	s262144-g011-warm01	653ee02cfe9a4827bee02cfe9a682797	/guest/c2_asyncs_sleep50_r340_s262144_g011	0.0.1@1784515963890	94676d86cae65f01ab34100c8c7ef7a855774d85cbfeea945d48abd0e3557f8b	true	200	present	286efeeadfc04c4421b4c1aa13e676f17462e893559c2ba582c6b5d52ac5ec52	286efeeadfc04c4421b4c1aa13e676f17462e893559c2ba582c6b5d52ac5ec52	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	de4aacc875a6	false	false	true	true	false	false	true	true	ok	248	1784516123370602983	1784516123463280225	92.676933	76	1052	263	573	65	216	0	0	0	0	0	59057773	59435840	67979934	0	0	6789324	357135	12063919	7100	135245342	999104	8890	0	0	2514642	132276	4468256	2629	50092416	370049	3292	2699916495	calibrated_monotonic_raw_20ms
asyncs	262144	11	warm_followup	2	s262144-g011-warm02	197dda78b1594d73bdda78b159cd738c	/guest/c2_asyncs_sleep50_r340_s262144_g011	0.0.1@1784515963890	94676d86cae65f01ab34100c8c7ef7a855774d85cbfeea945d48abd0e3557f8b	true	200	present	165b61aea3cda8b2ed9c86d2d0e60958f95f712892b84db08dd03511f4d16646	165b61aea3cda8b2ed9c86d2d0e60958f95f712892b84db08dd03511f4d16646	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	de4aacc875a6	false	false	true	true	false	false	true	true	ok	249	1784516123734511372	1784516123807184822	72.673268	60	1052	263	573	65	210	0	0	0	0	0	54938115	55086533	55655511	0	0	3507326	269631	6535120	3548	135211254	669126	7180	0	0	1299049	99866	2420489	1314	50079791	247832	2659	2699916495	calibrated_monotonic_raw_20ms
asyncs	262144	11	warm_followup	3	s262144-g011-warm03	7420c7c3b45f40fda0c7c3b45f80fd13	/guest/c2_asyncs_sleep50_r340_s262144_g011	0.0.1@1784515963890	94676d86cae65f01ab34100c8c7ef7a855774d85cbfeea945d48abd0e3557f8b	true	200	present	1d35c66d2f62580f6e5cb0d18d84bea871f97dfc6c93a123f32fd7a6ddace782	1d35c66d2f62580f6e5cb0d18d84bea871f97dfc6c93a123f32fd7a6ddace782	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	de4aacc875a6	false	false	true	true	false	false	true	true	ok	250	1784516124077003433	1784516124159123611	82.119764	71	1052	263	573	65	208	0	0	0	0	0	54893895	55022648	55431838	0	0	3486951	342798	6371258	4011	135114232	645544	5467	0	0	1291503	126966	2359798	1485	50043855	239097	2024	2699916495	calibrated_monotonic_raw_20ms
asyncs	262144	11	warm_followup	4	s262144-g011-warm04	e171b09cdadb4e58b1b09cdadb8e587d	/guest/c2_asyncs_sleep50_r340_s262144_g011	0.0.1@1784515963890	94676d86cae65f01ab34100c8c7ef7a855774d85cbfeea945d48abd0e3557f8b	true	200	present	1138bc54bb6f2bf8aadaff880873a5098200269c9616c24cdb7d5ab0341ffe2c	1138bc54bb6f2bf8aadaff880873a5098200269c9616c24cdb7d5ab0341ffe2c	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	de4aacc875a6	false	false	true	true	false	false	true	true	ok	251	1784516124426077709	1784516124498796314	72.718551	60	1052	263	573	65	219	0	0	0	0	0	54820392	54954364	55549175	0	0	3411450	249426	6397122	3525	135208602	586027	5186	0	0	1263539	92382	2369377	1305	50078808	217053	1920	2699916495	calibrated_monotonic_raw_20ms
asyncs	262144	11	warm_followup	5	s262144-g011-warm05	52c0ae9ed46f485580ae9ed46f5855d7	/guest/c2_asyncs_sleep50_r340_s262144_g011	0.0.1@1784515963890	94676d86cae65f01ab34100c8c7ef7a855774d85cbfeea945d48abd0e3557f8b	true	200	present	4d81df3c7523bc3d57c4aee7eb86a14922cf3e8ca90e5815f84b8e2b52d7c60a	4d81df3c7523bc3d57c4aee7eb86a14922cf3e8ca90e5815f84b8e2b52d7c60a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	de4aacc875a6	false	false	true	true	false	false	true	true	ok	252	1784516124768554198	1784516124848852463	80.298163	62	1052	263	573	65	190	0	0	0	0	0	54973910	55090847	55663068	0	0	3525417	267328	6374267	3434	135210780	604135	5516	0	0	1305750	99013	2360912	1271	50079615	223760	2043	2699916495	calibrated_monotonic_raw_20ms
asyncs	1048576	11	fresh_first_use	0	s1048576-g011-fresh	ebed760653f0451bad760653f0c51bbf	/guest/c2_asyncs_sleep50_r340_s1048576_g011	0.0.1@1784515971327	530e1232236f07888d4506380e843b32b24b6b6d2710d560bcc6ed123476d6bd	true	200	present	3c06506d49927483bca212aa802c61ad5164119d35115164031f44835c0b9839	3c06506d49927483bca212aa802c61ad5164119d35115164031f44835c0b9839	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	dfd0a4943127	false	true	false	false	true	true	false	true	ok	253	1784516124856566616	1784516126126946793	1270.3806	1031	1052	263	573	65	881946363	32218737	28391197	2158163	30549843	849293817	74328035	957332077	961424856	11895755	1890630	7592207	604235	16208565	10365	138109452	608723	6226	4406021	700262	2812047	223800	6003426	3839	51153813	225462	2306	2699885749	calibrated_monotonic_raw_20ms
asyncs	1048576	11	warm_followup	1	s1048576-g011-warm01	90cf757b44044cbf8f757b44046cbf94	/guest/c2_asyncs_sleep50_r340_s1048576_g011	0.0.1@1784515971327	530e1232236f07888d4506380e843b32b24b6b6d2710d560bcc6ed123476d6bd	true	200	present	80c33eceadd5e44879862cd6024daf3644bae4a00e88014e3f13af30d9afca13	80c33eceadd5e44879862cd6024daf3644bae4a00e88014e3f13af30d9afca13	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	dfd0a4943127	false	false	true	true	false	false	true	true	ok	254	1784516126401038270	1784516126491990332	90.951806	72	1052	263	573	65	327	0	0	0	0	0	61136476	61857066	63320246	0	0	5919411	436492	11310105	5458	135245546	988496	11807	0	0	2192467	161670	4189105	2021	50093062	366125	4373	2699885749	calibrated_monotonic_raw_20ms
asyncs	1048576	11	warm_followup	2	s1048576-g011-warm02	b78eaa3c99e14be48eaa3c99e17be4f6	/guest/c2_asyncs_sleep50_r340_s1048576_g011	0.0.1@1784515971327	530e1232236f07888d4506380e843b32b24b6b6d2710d560bcc6ed123476d6bd	true	200	present	b765554c6df1209593d283ede13d4637b41d56627a40f612e071f4dda987f726	b765554c6df1209593d283ede13d4637b41d56627a40f612e071f4dda987f726	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	dfd0a4943127	false	false	true	true	false	false	true	true	ok	255	1784516126499112192	1784516126591494030	92.382106	70	1052	263	573	65	201	0	0	0	0	0	61580310	61953622	63416315	0	0	6149107	303678	11961805	7064	135216548	655294	6891	0	0	2277543	112478	4430485	2616	50082322	242711	2552	2699885749	calibrated_monotonic_raw_20ms
asyncs	1048576	11	warm_followup	3	s1048576-g011-warm03	ae947f7ee2aa450a947f7ee2aa650a55	/guest/c2_asyncs_sleep50_r340_s1048576_g011	0.0.1@1784515971327	530e1232236f07888d4506380e843b32b24b6b6d2710d560bcc6ed123476d6bd	true	200	present	9fd2b5b43ef845e5be95e336bb37bd2f7e99910a88aa44cfb48b5de4804fc131	9fd2b5b43ef845e5be95e336bb37bd2f7e99910a88aa44cfb48b5de4804fc131	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	dfd0a4943127	false	false	true	true	false	false	true	true	ok	256	1784516126855837031	1784516126945018288	89.181327	72	1052	263	573	65	217	0	0	0	0	0	61665301	61959435	66924296	0	0	5910008	365454	11627237	5311	135264103	1175658	11124	0	0	2188984	135359	4306566	1967	50099935	435447	4120	2699885749	calibrated_monotonic_raw_20ms
asyncs	1048576	11	warm_followup	4	s1048576-g011-warm04	d225c89ec32840ada5c89ec328b0ad3c	/guest/c2_asyncs_sleep50_r340_s1048576_g011	0.0.1@1784515971327	530e1232236f07888d4506380e843b32b24b6b6d2710d560bcc6ed123476d6bd	true	200	present	d86ac01d2c4d0bcae216f777eabd08ae0f39bbdf45b1fe4bba8c5a1410ec00a2	d86ac01d2c4d0bcae216f777eabd08ae0f39bbdf45b1fe4bba8c5a1410ec00a2	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	dfd0a4943127	false	false	true	true	false	false	true	true	ok	257	1784516127210480126	1784516127292126973	81.646835	62	1052	263	573	65	289	0	0	0	0	0	56887131	57188273	57781256	0	0	3562042	337191	6419735	3526	135229685	609105	5957	0	0	1319330	124890	2377780	1305	50087187	225603	2206	2699885749	calibrated_monotonic_raw_20ms
asyncs	1048576	11	warm_followup	5	s1048576-g011-warm05	5f4ee091750b49848ee091750bf98459	/guest/c2_asyncs_sleep50_r340_s1048576_g011	0.0.1@1784515971327	530e1232236f07888d4506380e843b32b24b6b6d2710d560bcc6ed123476d6bd	true	200	present	410ca8bd2a11a0d0616f15f18119976aa4ea282e024e1f773d6ab80948c194fc	410ca8bd2a11a0d0616f15f18119976aa4ea282e024e1f773d6ab80948c194fc	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	dfd0a4943127	false	false	true	true	false	false	true	true	ok	258	1784516127301429916	1784516127375973432	74.543782	62	1052	263	573	65	230	0	0	0	0	0	56729071	56961540	57746446	0	0	3463016	289889	6515197	3695	135209913	581141	5144	0	0	1282652	107370	2413138	1368	50079864	215246	1905	2699885749	calibrated_monotonic_raw_20ms
asyncs	4194304	11	fresh_first_use	0	s4194304-g011-fresh	93e708d2791d4176a708d2791da176ad	/guest/c2_asyncs_sleep50_r340_s4194304_g011	0.0.1@1784515985041	0e84075de457128eb4ad4a124bb569793c6f1b402aa80522e04d4ca3c26d1de5	true	200	present	a2cfe34fa1b2c4a8520e33732a2e4fa6252b4fd736046bdaf898375007e9df24	a2cfe34fa1b2c4a8520e33732a2e4fa6252b4fd736046bdaf898375007e9df24	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	9e118f11f83e	false	true	false	false	true	true	false	true	ok	259	1784516127388503126	1784516129107992679	1719.490421	1005	1052	263	573	65	656865163	32991435	30032374	2224686	32257379	623850726	79963158	738635622	739400194	6276029	4177498	4014341	396815	8799138	7227	135289745	600790	5264	2324524	1547267	1486837	146972	3259036	2676	50108801	222521	1949	2699919819	calibrated_monotonic_raw_20ms
asyncs	4194304	11	warm_followup	1	s4194304-g011-warm01	3888e3586970450688e3586970c5066b	/guest/c2_asyncs_sleep50_r340_s4194304_g011	0.0.1@1784515985041	0e84075de457128eb4ad4a124bb569793c6f1b402aa80522e04d4ca3c26d1de5	true	200	present	e57cb66cdf6d4b3066f417b0e45ef600eea209974a41500810a9745f4f67ffe4	e57cb66cdf6d4b3066f417b0e45ef600eea209974a41500810a9745f4f67ffe4	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	9e118f11f83e	false	false	true	true	false	false	true	true	ok	260	1784516129380616318	1784516129472878787	92.263057	73	1052	263	573	65	265	0	0	0	0	0	64999787	67296374	67888312	0	0	3499619	358240	7113958	3694	135219715	591443	7761	0	0	1296193	132685	2634877	1368	50082863	219059	2874	2699919819	calibrated_monotonic_raw_20ms
asyncs	4194304	11	warm_followup	2	s4194304-g011-warm02	8e8691482e904eb58691482e909eb561	/guest/c2_asyncs_sleep50_r340_s4194304_g011	0.0.1@1784515985041	0e84075de457128eb4ad4a124bb569793c6f1b402aa80522e04d4ca3c26d1de5	true	200	present	06dfa0cd0c7b2a211f3a009f514dee58634583e5ff3576690176371967ed9451	06dfa0cd0c7b2a211f3a009f514dee58634583e5ff3576690176371967ed9451	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	9e118f11f83e	false	false	true	true	false	false	true	true	ok	261	1784516129746407234	1784516129836245357	89.838466	71	1052	263	573	65	253	0	0	0	0	0	64739925	65581460	66170487	0	0	3574962	316861	6452932	3136	135224534	655778	9230	0	0	1324099	117359	2390045	1161	50084648	242887	3418	2699919819	calibrated_monotonic_raw_20ms
asyncs	4194304	11	warm_followup	3	s4194304-g011-warm03	b9f4eedbe6e444e0b4eedbe6e414e035	/guest/c2_asyncs_sleep50_r340_s4194304_g011	0.0.1@1784515985041	0e84075de457128eb4ad4a124bb569793c6f1b402aa80522e04d4ca3c26d1de5	true	200	present	a9eab8c10098685cc63e5d6f5b5368fa2c9b4e3411bd70c355b3ceb374d227a8	a9eab8c10098685cc63e5d6f5b5368fa2c9b4e3411bd70c355b3ceb374d227a8	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	9e118f11f83e	false	false	true	true	false	false	true	true	ok	262	1784516130105067091	1784516130192562144	87.495278	71	1052	263	573	65	261	0	0	0	0	0	64606798	65380687	66004392	0	0	3467748	271674	6298395	3894	135232241	732584	6449	0	0	1284389	100622	2332808	1442	50087502	271335	2388	2699919819	calibrated_monotonic_raw_20ms
asyncs	4194304	11	warm_followup	4	s4194304-g011-warm04	80349b46c57a455cb49b46c57ad55c27	/guest/c2_asyncs_sleep50_r340_s4194304_g011	0.0.1@1784515985041	0e84075de457128eb4ad4a124bb569793c6f1b402aa80522e04d4ca3c26d1de5	true	200	present	51d24fee1d569c6d619c459871f6fe9dd7491a1e4a8f8a2b83d54e792785bf4f	51d24fee1d569c6d619c459871f6fe9dd7491a1e4a8f8a2b83d54e792785bf4f	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	9e118f11f83e	false	false	true	true	false	false	true	true	ok	263	1784516130461438753	1784516130563779538	102.340977	70	1052	263	573	65	284	0	0	0	0	0	64648143	65434641	66053133	0	0	3693350	287364	6493894	3777	135222359	584439	6460	0	0	1367948	106434	2405217	1398	50083842	216465	2392	2699919819	calibrated_monotonic_raw_20ms
asyncs	4194304	11	warm_followup	5	s4194304-g011-warm05	480a01b9458447f08a01b94584a7f068	/guest/c2_asyncs_sleep50_r340_s4194304_g011	0.0.1@1784515985041	0e84075de457128eb4ad4a124bb569793c6f1b402aa80522e04d4ca3c26d1de5	true	200	present	84360995c0d4874ea278f19f47b62be948959ae67bc9a6ff1341ee2a6fc3e075	84360995c0d4874ea278f19f47b62be948959ae67bc9a6ff1341ee2a6fc3e075	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	9e118f11f83e	false	false	true	true	false	false	true	true	ok	264	1784516130573807875	1784516130657432190	83.625003	71	1052	263	573	65	173	0	0	0	0	0	64502875	65341985	65917952	0	0	3529512	378728	6578534	3731	135214202	616528	6139	0	0	1307265	140273	2436566	1381	50080821	228350	2273	2699919819	calibrated_monotonic_raw_20ms
asyncs	65536	12	fresh_first_use	0	s65536-g012-fresh	c5cf213770764d6e8f213770766d6e34	/guest/c2_asyncs_sleep50_r340_s65536_g012	0.0.1@1784515957371	cb5cf4c9ab28823e98f1247aae72cf8c1cde3cab1976bd4a1920b6c069de17bd	true	200	present	27b598f4cc860e72ca72aa822e3a8efe164c3133def99b19dac08ff7aab8bb5e	27b598f4cc860e72ca72aa822e3a8efe164c3133def99b19dac08ff7aab8bb5e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b5aba9af1784	false	true	false	false	true	true	false	true	ok	265	1784516130924444447	1784516132174427152	1249.982023	1032	1052	263	573	65	917442835	34579913	28765756	2148683	30914827	882617871	69850211	987603075	996346566	11816502	132870	8368056	468670	29017219	6151	135360927	1103370	9871	4376609	49212	3099370	173586	10747430	2278	50135133	408667	3656	2699921554	calibrated_monotonic_raw_20ms
asyncs	65536	12	warm_followup	1	s65536-g012-warm01	f0b76f6418f44129b76f6418f4b129c3	/guest/c2_asyncs_sleep50_r340_s65536_g012	0.0.1@1784515957371	cb5cf4c9ab28823e98f1247aae72cf8c1cde3cab1976bd4a1920b6c069de17bd	true	200	present	e91aa467f024a86faeebfe763462cf4ec2ab5887030abe201c613bbefb6023c7	e91aa467f024a86faeebfe763462cf4ec2ab5887030abe201c613bbefb6023c7	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b5aba9af1784	false	false	true	true	false	false	true	true	ok	266	1784516132441987047	1784516132519175751	77.188595	65	1052	263	573	65	186	0	0	0	0	0	57436041	57551743	58148733	0	0	5805216	357714	11608549	7323	135222011	597359	5285	0	0	2150142	132490	4299587	2712	50083681	221250	1957	2699921554	calibrated_monotonic_raw_20ms
asyncs	65536	12	warm_followup	2	s65536-g012-warm02	8534157df91947d4b4157df91977d441	/guest/c2_asyncs_sleep50_r340_s65536_g012	0.0.1@1784515957371	cb5cf4c9ab28823e98f1247aae72cf8c1cde3cab1976bd4a1920b6c069de17bd	true	200	present	f25f69d78bdb8308eabdc8cd463ffa8ae486700c0e772ce245a4b7b1cfb92faf	f25f69d78bdb8308eabdc8cd463ffa8ae486700c0e772ce245a4b7b1cfb92faf	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b5aba9af1784	false	false	true	true	false	false	true	true	ok	267	1784516132787199282	1784516132858949785	71.750537	58	1052	263	573	65	191	0	0	0	0	0	54454073	54557365	55121341	0	0	3463719	305267	6569257	3640	135211295	612087	5662	0	0	1282896	113065	2433128	1348	50079712	226705	2097	2699921554	calibrated_monotonic_raw_20ms
asyncs	65536	12	warm_followup	3	s65536-g012-warm03	b86db189f58548baadb189f585a8ba1f	/guest/c2_asyncs_sleep50_r340_s65536_g012	0.0.1@1784515957371	cb5cf4c9ab28823e98f1247aae72cf8c1cde3cab1976bd4a1920b6c069de17bd	true	200	present	6fe18fa98230702e3d11a8315b6db4ecdb769b7802c1b6517740a7196d785195	6fe18fa98230702e3d11a8315b6db4ecdb769b7802c1b6517740a7196d785195	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b5aba9af1784	false	false	true	true	false	false	true	true	ok	268	1784516133129814617	1784516133200707051	70.892149	58	1052	263	573	65	262	0	0	0	0	0	54342266	54448568	55036647	0	0	3464062	270071	6493612	3186	135089255	564304	5550	0	0	1283023	100029	2405111	1180	50034511	209007	2055	2699921554	calibrated_monotonic_raw_20ms
asyncs	65536	12	warm_followup	4	s65536-g012-warm04	74ce06f158ec47818e06f158ec87812c	/guest/c2_asyncs_sleep50_r340_s65536_g012	0.0.1@1784515957371	cb5cf4c9ab28823e98f1247aae72cf8c1cde3cab1976bd4a1920b6c069de17bd	true	200	present	108f21f60ec7fdd5bb4793bbb80aee40d8174773877ff0b164b1a7bf6ddf25e7	108f21f60ec7fdd5bb4793bbb80aee40d8174773877ff0b164b1a7bf6ddf25e7	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b5aba9af1784	false	false	true	true	false	false	true	true	ok	269	1784516133468251542	1784516133547260902	79.00953	60	1052	263	573	65	201	0	0	0	0	0	54426847	54518925	55073741	0	0	3484083	248560	6496700	3487	135203139	572406	5097	0	0	1290438	92061	2406255	1291	50076691	212008	1887	2699921554	calibrated_monotonic_raw_20ms
asyncs	65536	12	warm_followup	5	s65536-g012-warm05	0af31198a3854df5b31198a3854df5ed	/guest/c2_asyncs_sleep50_r340_s65536_g012	0.0.1@1784515957371	cb5cf4c9ab28823e98f1247aae72cf8c1cde3cab1976bd4a1920b6c069de17bd	true	200	present	ba7798add9eaaa08a1bb66a6155162463ed09d244ba1efdbb5749d55fe3d27eb	ba7798add9eaaa08a1bb66a6155162463ed09d244ba1efdbb5749d55fe3d27eb	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b5aba9af1784	false	false	true	true	false	false	true	true	ok	270	1784516133818418946	1784516133896122025	77.703065	62	1052	263	573	65	193	0	0	0	0	0	55146811	55254409	58844136	0	0	3683125	209509	7873955	5282	135206750	641548	5536	0	0	1364160	77598	2916364	1956	50078029	237617	2050	2699921554	calibrated_monotonic_raw_20ms
asyncs	262144	12	fresh_first_use	0	s262144-g012-fresh	d0cc21fd03c941898c21fd03c991891b	/guest/c2_asyncs_sleep50_r340_s262144_g012	0.0.1@1784515964069	05ac6c5363f79ad18871bd3bb0e31ef6bb6b40fb54f8b72d458c5321c793eb93	true	200	present	a03212fcf9f7ae995d64c1824babcf55bba8a550a23ce273a95775140bac51cb	a03212fcf9f7ae995d64c1824babcf55bba8a550a23ce273a95775140bac51cb	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	236b74a8eb9e	false	true	false	false	true	true	false	true	ok	271	1784516133902831641	1784516134973780712	1070.949696	951	1052	263	573	65	831214442	31743139	28666222	2132442	30799073	799440524	66571395	898181211	906645692	11951140	450673	7553349	642196	15922300	11222	135399395	1013895	11688	4426443	166919	2797596	237855	5897275	4156	50149005	375524	4328	2699941779	calibrated_monotonic_raw_20ms
asyncs	262144	12	warm_followup	1	s262144-g012-warm01	7335aeb9fcbc433ab5aeb9fcbcf33a50	/guest/c2_asyncs_sleep50_r340_s262144_g012	0.0.1@1784515964069	05ac6c5363f79ad18871bd3bb0e31ef6bb6b40fb54f8b72d458c5321c793eb93	true	200	present	49de1a6a048231fb018e0b5a196e7d8a00358b8ca32b9fca23cda408763033d1	49de1a6a048231fb018e0b5a196e7d8a00358b8ca32b9fca23cda408763033d1	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	236b74a8eb9e	false	false	true	true	false	false	true	true	ok	272	1784516135239965415	1784516135317080012	77.114562	61	1052	263	573	65	278	0	0	0	0	0	55086827	55318581	55932340	0	0	3578364	281673	6448836	3674	135224446	802352	5843	0	0	1325348	104325	2388509	1360	50084208	297173	2164	2699941779	calibrated_monotonic_raw_20ms
asyncs	262144	12	warm_followup	2	s262144-g012-warm02	376ff3198ad945f5aff3198ad9c5f5b0	/guest/c2_asyncs_sleep50_r340_s262144_g012	0.0.1@1784515964069	05ac6c5363f79ad18871bd3bb0e31ef6bb6b40fb54f8b72d458c5321c793eb93	true	200	present	30db4899dd0e89f11e6a0a9e77ea8bbda653414a936919814b19ce62b23790a8	30db4899dd0e89f11e6a0a9e77ea8bbda653414a936919814b19ce62b23790a8	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	236b74a8eb9e	false	false	true	true	false	false	true	true	ok	273	1784516135584316018	1784516135658724781	74.40871	60	1052	263	573	65	275	0	0	0	0	0	54953772	55105726	55685443	0	0	3524549	315935	6417377	3596	135143640	597146	5899	0	0	1305416	117015	2376857	1331	50054279	221169	2184	2699941779	calibrated_monotonic_raw_20ms
