profile	phase	size_bytes	schedule_cycle	ordinal	logical_request_id	attempt_id	activation_id	terminal_success	full_output_verified	verification_status	application_input_bytes	application_input_sha256	application_output_bytes	application_output_sha256	expected_rid	actual_rid	rid_status	decrypt_status	source_input_envelope_bytes	c_out_bytes	ct_bytes	warm_eligible	warm_reason	payload_evidence_status	direct_timing_status
reusable-concurrency	measured	4096	8	51	51	1	ee24936624e34ae9a4936624e34ae996	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	a34edbe66ad8fee3941bf25b6cdd994629c791c592a9c6f69d7d8e3bf9838eaf	a34edbe66ad8fee3941bf25b6cdd994629c791c592a9c6f69d7d8e3bf9838eaf	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	8	52	52	1	f6cb9e156f2c46c48b9e156f2ce6c4d8	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	a73c7052e7add9c070ffcc0a8cd62799b1c5a181742b9d344358f0e3bbcb5a37	a73c7052e7add9c070ffcc0a8cd62799b1c5a181742b9d344358f0e3bbcb5a37	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	8	53	53	1	c10f034ba39a47948f034ba39ac7940c	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	e1edfacc056dbad5a1b7c1376685cebc4c03fea27ba357b434d4cd7f7664e2dc	e1edfacc056dbad5a1b7c1376685cebc4c03fea27ba357b434d4cd7f7664e2dc	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	8	54	54	1	8679d2658f7a433db9d2658f7ae33da2	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	4bb8974455110cd80a18883b67ebfbc435bf5f260097f88936028d0f7d1920e9	4bb8974455110cd80a18883b67ebfbc435bf5f260097f88936028d0f7d1920e9	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	8	55	55	1	2df5b4e7e9834a36b5b4e7e9838a36e5	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	8cc8d06a5750878ea9c2f7eac14e5183a2a288a50ed1121236552de842a101ca	8cc8d06a5750878ea9c2f7eac14e5183a2a288a50ed1121236552de842a101ca	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	8	56	56	1	845418283f3e45d39418283f3e35d389	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	09a7b4650deb53463f7a9ca2a10b0f3b9ee7db955bbe3f3c92d86b05cf4d23f4	09a7b4650deb53463f7a9ca2a10b0f3b9ee7db955bbe3f3c92d86b05cf4d23f4	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	9	57	57	1	6091d36c78d240e891d36c78d270e8df	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	198d0a7c958b848526499b1ffee4ff4c87bfc86bc7c419983219c03efc86c4f8	198d0a7c958b848526499b1ffee4ff4c87bfc86bc7c419983219c03efc86c4f8	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	9	58	58	1	3a3cf60bea044468bcf60bea04846801	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	abf6ca1e548ceed7c639893f60cc14b46f74523588505af42d03b7300292117a	abf6ca1e548ceed7c639893f60cc14b46f74523588505af42d03b7300292117a	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	9	59	59	1	b3b2c1f2a3434d3cb2c1f2a3438d3c85	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	f3567751d6177ae00bb577c615555dc25f5296244a6a07eebf7c5be73b27d8e8	f3567751d6177ae00bb577c615555dc25f5296244a6a07eebf7c5be73b27d8e8	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	9	60	60	1	c560c272e03447d5a0c272e03427d577	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	548d276486d1d457a253fcfde661a111b1407f2f7fc1ad27ab9c0bed05c50e46	548d276486d1d457a253fcfde661a111b1407f2f7fc1ad27ab9c0bed05c50e46	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	9	61	61	1	f85617a81c6848099617a81c68d8099a	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	97049cbb14a66c05bc7a17454c7c2f20b260650a94f48a572c7478394e87f742	97049cbb14a66c05bc7a17454c7c2f20b260650a94f48a572c7478394e87f742	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	9	62	62	1	2dface4097dd4a5dbace4097dd2a5dbf	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	803c0ce5b0176b5a93712bd3cc7c949a247be3bbb5f519b48131527418ae01f4	803c0ce5b0176b5a93712bd3cc7c949a247be3bbb5f519b48131527418ae01f4	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	9	63	63	1	529bb2d37df048ce9bb2d37df0d8ce16	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	90e5f7675ebad52c7d061374722dfda04c83888480401d2dcc668f56f4f40179	90e5f7675ebad52c7d061374722dfda04c83888480401d2dcc668f56f4f40179	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	10	64	64	1	8f6d806cdea74ac5ad806cdea78ac5e0	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	9fdc49639408bc0195f414da50b5592305d40a4d83dcb5cff3447e739e06b206	9fdc49639408bc0195f414da50b5592305d40a4d83dcb5cff3447e739e06b206	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	10	65	65	1	526adecc914d415aaadecc914d615a7a	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	f2ee338ab1cc98121b73fd37b5ee4c4ba809f39c389e91a0f7eb715c00db00de	f2ee338ab1cc98121b73fd37b5ee4c4ba809f39c389e91a0f7eb715c00db00de	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	10	66	66	1	21049175b0e84e78849175b0e8fe7819	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	927444a73e8ea5e9cd8fffe3fe1dc0efc54a4df50635e6640e6eb964f32ab5b7	927444a73e8ea5e9cd8fffe3fe1dc0efc54a4df50635e6640e6eb964f32ab5b7	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	10	67	67	1	f8354447d23947c0b54447d23947c04e	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	288d1d2b3c16c973601af03ca9598938093dfe9ec81a17e8222485799869a627	288d1d2b3c16c973601af03ca9598938093dfe9ec81a17e8222485799869a627	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	10	68	68	1	c51147f7106844199147f710686419ca	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	d376e267c68cf0c13896ee4ed079fde970374802825c24696d80efc43f5f6295	d376e267c68cf0c13896ee4ed079fde970374802825c24696d80efc43f5f6295	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	10	69	69	1	e85a5b22d4544bae9a5b22d454bbaea6	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	9ea6c2edad1a31d71213ef28d96047b8c226221820d44ee6ac931494ea35bc81	9ea6c2edad1a31d71213ef28d96047b8c226221820d44ee6ac931494ea35bc81	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	10	70	70	1	29aa2f56a0f040c2aa2f56a0f010c237	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	dda6dd12fe56edc6229819cf4d3cd69de7f54359b94589610739f67115a0e81b	dda6dd12fe56edc6229819cf4d3cd69de7f54359b94589610739f67115a0e81b	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	11	71	71	1	25063355288546b58633552885a6b596	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	9fa5593475f54fb6e01467c6d5031677464737108c2671c8b6f8a9f12dcaebd2	9fa5593475f54fb6e01467c6d5031677464737108c2671c8b6f8a9f12dcaebd2	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	11	72	72	1	ed0fcbe94101456b8fcbe94101f56bcf	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	9b427e3bce5b6a29d62c2b6b41327496315aa90919532382944260fa0d305e16	9b427e3bce5b6a29d62c2b6b41327496315aa90919532382944260fa0d305e16	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	11	73	73	1	2e70fb7082624ba9b0fb708262dba9f2	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	cd40f745651c6bc0a99a5295ecec503a3c4535e7badf96711d05cc82ac50013e	cd40f745651c6bc0a99a5295ecec503a3c4535e7badf96711d05cc82ac50013e	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	11	74	74	1	59c06faca177421f806faca177921f62	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	2731ebabde8760fb76644e6c5268317d3f35276d5c2f88842b437d7e4d0449b6	2731ebabde8760fb76644e6c5268317d3f35276d5c2f88842b437d7e4d0449b6	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	11	75	75	1	d6091ff704a74ddd891ff704a79ddd82	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	35b6f7aad87a428504611458016cc6d2e73257931eb81175a2b58037ed8bd26b	35b6f7aad87a428504611458016cc6d2e73257931eb81175a2b58037ed8bd26b	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	11	76	76	1	e844e69589e9462084e69589e9362000	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	b4ff101df722c40d7954608d8084fbd03ecf2e3cb49bdee62af55e75b3d94648	b4ff101df722c40d7954608d8084fbd03ecf2e3cb49bdee62af55e75b3d94648	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	11	77	77	1	311bfcf7bc59491d9bfcf7bc59791d2d	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	778fce1caa94ea2f5c1c9cae1734944ee659c22fed6da40c6b775539be6d920d	778fce1caa94ea2f5c1c9cae1734944ee659c22fed6da40c6b775539be6d920d	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	12	78	78	1	e1cbac7f217643bd8bac7f217663bdd6	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	a5fce53b17a2cf9c85951c4cd8988dcbdf0f022048f279f5c0eb98c2a8f5091a	a5fce53b17a2cf9c85951c4cd8988dcbdf0f022048f279f5c0eb98c2a8f5091a	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	12	79	79	1	6ba659a6e2544a83a659a6e2542a83f2	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	f11f3fa1652362db5baa556584e19eda6d3b3abf858628929f6e1814acb350c9	f11f3fa1652362db5baa556584e19eda6d3b3abf858628929f6e1814acb350c9	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	12	80	80	1	c41cab8315bd437e9cab8315bd737e1b	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	db95e78608c505b57e8aa3d086be0b0ef42124de002705b0aa2c4e4d54f69060	db95e78608c505b57e8aa3d086be0b0ef42124de002705b0aa2c4e4d54f69060	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	12	81	81	1	fc4485a82b384fd78485a82b385fd7b2	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	9bcebee4e28db50b0864ce5ca3e0adf93e07f2e7ae8bd5265ec6ccd143977ecb	9bcebee4e28db50b0864ce5ca3e0adf93e07f2e7ae8bd5265ec6ccd143977ecb	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	12	82	82	1	f59adad6095e46e59adad6095e56e535	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	fd915c68b76f62426cebda04a364b2e0dec22b19ee488ae03593833da0eb998f	fd915c68b76f62426cebda04a364b2e0dec22b19ee488ae03593833da0eb998f	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	12	83	83	1	0206608b82e5457d86608b82e5657ddc	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	24ba9226eb7b87c3477454a25a32acedd26ce96b9798f77fd9a78a1f574057e5	24ba9226eb7b87c3477454a25a32acedd26ce96b9798f77fd9a78a1f574057e5	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	12	84	84	1	8c91da594ad04fb691da594ad08fb6f2	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	21bc53eff0df2b3c1ac617e180eb93c33c6d26271b7a2aeb9818f721ef8c2939	21bc53eff0df2b3c1ac617e180eb93c33c6d26271b7a2aeb9818f721ef8c2939	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	13	85	85	1	864c47e8173d4c778c47e8173d4c77c4	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	700d2ae7842fdc6dcc624ca87da9948a5dfa40fd4a7c40b9436e1fc59d879d22	700d2ae7842fdc6dcc624ca87da9948a5dfa40fd4a7c40b9436e1fc59d879d22	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	13	86	86	1	c81bf903ca4b47eb9bf903ca4b87eb1a	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	7a1dac9e67fbb9b907f0edb40067e8853de1654332cefc89dbc351a533e7aea7	7a1dac9e67fbb9b907f0edb40067e8853de1654332cefc89dbc351a533e7aea7	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	13	87	87	1	da580b0238074b98980b023807eb98b3	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	461bb2be964cb332fc6597829a34af811125181343d004818e04ac26dae89733	461bb2be964cb332fc6597829a34af811125181343d004818e04ac26dae89733	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	13	88	88	1	746cdedd968748c3acdedd968708c399	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	9e2c294dbee947dbfcd0809a743e0da89d069ce79153414e4851146b5d4f488c	9e2c294dbee947dbfcd0809a743e0da89d069ce79153414e4851146b5d4f488c	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	13	89	89	1	237639b9e2e54708b639b9e2e597087e	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	5115482e30303b36fa916550e2024327aed2aed81eb26c27d888487c4d7bfc46	5115482e30303b36fa916550e2024327aed2aed81eb26c27d888487c4d7bfc46	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	13	90	90	1	03e663d11b614ac1a663d11b614ac142	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	dc1c761b94cefd495fcffd1a6e9b976011cd48be9f7f9d0e9e8455e1cf26bc38	dc1c761b94cefd495fcffd1a6e9b976011cd48be9f7f9d0e9e8455e1cf26bc38	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	13	91	91	1	40b6639ddaf3419db6639ddaf3519d54	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	c48055468dae71008939d374ea58b2d9510ef62b88a9d1654212bcbf2ff82ed4	c48055468dae71008939d374ea58b2d9510ef62b88a9d1654212bcbf2ff82ed4	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	14	92	92	1	dfab95dfd9874751ab95dfd987475112	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	94316d706a3f2bd68a611eb22f291ec1dc6571bae40ab677d5da3f159fb6df88	94316d706a3f2bd68a611eb22f291ec1dc6571bae40ab677d5da3f159fb6df88	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	14	93	93	1	17f112858ae54944b112858ae5d944d3	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	a3777667a111dcbc478759f4aa6b90cde97178c729a462830b76f2d218701a79	a3777667a111dcbc478759f4aa6b90cde97178c729a462830b76f2d218701a79	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	14	94	94	1	6c2a642a4a9644f4aa642a4a9684f410	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	94d72473ee69db4beac0a8e22ccd6e3ec948bcb43645d88838e00adc3ae212dd	94d72473ee69db4beac0a8e22ccd6e3ec948bcb43645d88838e00adc3ae212dd	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	14	95	95	1	58c5cf364ec0422c85cf364ec0122c4c	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	aaceb38a4f70312868ee3ee7e611e5611ba539be7836354fd714dc7f81d265d3	aaceb38a4f70312868ee3ee7e611e5611ba539be7836354fd714dc7f81d265d3	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	14	96	96	1	269fbf93010845ff9fbf930108c5ff88	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	6c8f8f15b74b7de7092788341a610c1216a7fc7da5cc92325fff01a0da63bd52	6c8f8f15b74b7de7092788341a610c1216a7fc7da5cc92325fff01a0da63bd52	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	14	97	97	1	f63e5306969c4a83be5306969c3a83d1	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	7de36da552a489781fea913b2e97c54e2ae7e1c0e6daaf6312ad01209347e3b8	7de36da552a489781fea913b2e97c54e2ae7e1c0e6daaf6312ad01209347e3b8	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	14	98	98	1	216f876b758a41c0af876b758af1c003	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	589ea8b58976a2bfae730256a6b4526230aa8ad7e15bcb84095a5f1e68d36a6c	589ea8b58976a2bfae730256a6b4526230aa8ad7e15bcb84095a5f1e68d36a6c	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	15	99	99	1	76acf71e14ff42acacf71e14ff62aca3	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	c85e201a6170d00c70db1f3d2c636ebd65da2501bcde39f90c4f93303f14e377	c85e201a6170d00c70db1f3d2c636ebd65da2501bcde39f90c4f93303f14e377	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
